company,title,salary,joburl
TD Bank,Sr IT Data Analyst (US),$67K - $110K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_a0e3d68b&cb=1672431041528&jobListingId=1008258335569&cpc=DED3C32E22E90A94&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-2b521158ceb3ab1d--6NYlbfkN0B7zz2OmW4LKSX5pdXcoiPpS4pY9scnjwFl6mzk96G03JzBfenFjYshLvA3LODEO_VvCrv0HiFLG2K9jTfjrBVtP-XgiqjBESxNnOmVvNIkMlnhxvKB9Z-qpxsXXNLHNJAUL1YtYkW46GYprZJQPQvOgZJFgbNHB23znQU3Cz_u9KRD33rGL0LP-lqS458MjWrAFgzf6cAl-Ephv0Zzbzff1oM2lp5aVCoUJTpvlSoucjhFOFwKDN77EGITCd65L8NJegDMk3Ofuz6NDgVQJ7w1MDQN_G74tQCkfs1e1OdNJctCRYgGaR5w7jko-Gj62ozxfiYEvVCLEAl3bIaTD99HoiENXhQW8QYhPt8LEQPMGq7vAbmt0_JtR6HrOP1FBfNHjbAg_pVl_lQvpibCMTHVIT-0dlt9pK6GXNnjmul6EqM1sH_XYyI7LMyJlQhFeEF4Tl_C8Mb4cNNJWWnmlrfHpcwP8bkjKfHylOfahU4uNSL2QmO8sotWCZWOoR-PJJq41dgDWoZmmOYeMVQQmvA8oSCeGzKIwi9sRZhMVEyHWE6wCdwHHQ6ncEPaCaIK7VdEv_YiLHC8adL1d9MGoqQZeR5_EKUG3SATOoyHjp93H9xXJWVhf5O1Qo0poRieqRetK2jUE0LcfuE-CfRZ0wccVBFdxkt5kfCyMVU_FYsqzB9YBtIrhqxY-YRbW_6ecOU%3D
Elevance Health,Senior Healthcare Data Analyst Expert,$80K - $113K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_d62f3055&cb=1672431041528&jobListingId=1008358894591&cpc=40021B6B9FB64F38&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-16cd57d5db70943b--6NYlbfkN0CYKz7WkjjIBo9g-UNpfbe8NgwuZiYfRxOZtqzhKycvso8mPj7XFR-UETnff4BZisTxEwBrbTEtMScgzRpnX1JVh6B6Q0YMM7r6FVRustrGBsCC-n6HSFtS-uNBpPuRfV46tDwbv_Z6C4Tb8TYKPHV5TegenIWDM6A4bgNzi9868DZ-kYd-tQtZ_s48L6_k4QOhqu0WKiVxD_Wkerxn3n6lSHB7MQKrfe6EV5jjZuhiaQYkLcTII13BsjzMjv_N9fDPypbhntI94jhIb6kaWr4pdRPylroksWELP8S77qF7YV7w4mvAgyKgm4emkMXFZ3F8Eqrxv2QIMsgR5-0TSOtixA1mySAio9VxKJbAW5cO3FPUl4lfAwhnle4pTMgO9T1lc2aX7FTIMwx2B8OZ62sXQRTIUQn55x4zWaYPB8sXyhaw3j2u-zGzRrMmYtUjX0ZLA-Jmn-rtcrphbGumvR58wOK-nd1XD2Rra8mRNpIS1ZdT_yqn5mwzfZZG4FKVmQvvExnqPJqNrlbsIt9zREQ9A2LtpOBALAmQH0TlOkTrpIy7p1qowEH9CJCN7XU-kUxM4jzy5J7OZJLBPbPNCvn3PlyLad7LAdY1X39_98c0PfiizZsxmrRJQhry3tigbyA%3D
Strategic Link Consulting,Data Architect,$86K - $125K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2c61d844&cb=1672431041529&jobListingId=1007962299917&cpc=F929909D2225707A&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-9803f9ec7be91555--6NYlbfkN0C7j6EbUsYdUxSSn9SnJU9PJsbR723H2N3AClZcL2Sf6LOKqpaaENoE-vt2e9WZY-jlAR-UIgLZqbiUxjKijHVFJIpGTX4eiCpTW7uLuGROiQ3iFsgCZEGzEYnJQwXIVmNQ08qHyHvz7q_IfNUX3ypoW3R2T7vubQOL9J56aAVBfLRRKONLRrOyR59VLGEhZoPL-7aUKOBWu3KLvJvsAUtzCfwsX5sZOdPapqeuv8U0BLptgZAzbrM9RYjOW7cIPMWzikVAmdSoBpY_Gg4Jqj4x8Nad41x-WAyB5I7Y2KNODWqqz6kB4FtYagyG4Z-NIiFumM1f3qW0C7YYu3VnUwEax9TJZiCani9ABs1huthu0QHuLNMGWPI1heQqjjniHN_lC9XcAyh3SHJBg6zzL2gjPFuLq57DS8MFpn9Y5Pzi0zfL97Yt2LC0sPhiEdhmxZQ9yWSVHoO4SjQ5PqfuiZ49Vj8F6JPreo4BK-MazpQu5Kj91DgweAn59Ilrm9oR_Ai9foCblv8rfMTN2L5yJiFwkK0RTjZUDYhl4nKru5WEBoDioqf3vwG5xGOJTGDHuNDOccLYfx0gaCvX3Rn1NBuVCzXVSR3T5fGRX4e5hKNqx3Q4UahyDpDWEiXDvwJXLHnn4n7YwdX80XbRk7sMWwyg2NUBWcZ-HxBkK0QRSHEf28fzxDEW0waeeE4FTFFezsO8qWPAd2vse1yw8AKWDD3Cl2gF0yK10E29IGLerhae2UfNMDzeel95y428GXv0Pr-68lF7EEscfjGvfpuoTSJp5Jl-lIKCQvhMwZXnZzmqUZFzCDbRv-Q1R4fx0L19FVc%3D
Makro Gaming Studios,Gaming Mathematician,$50K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_15d04c18&cb=1672431041529&jobListingId=1008280552020&cpc=AF8BC9077DDDE68D&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-9a490e12e0366784--6NYlbfkN0BxkLIcfe0oqaYINownie861a0BJtkzmJW-WyGv8J0JYJCc2by0HEesWdh3bNAN2v_uRlwAjMQima30HR_vkx_B_ClOu6WjYHdXSEKd6VI8-dn6YmmJ9h232wxTMrSSYzUVgciSZf2f0viAReZ0TjNg3Qm9mmoOYZqtR9l4u_LvO32yrFexvYqQ0HW3nWt91opbT69YzKnyH6bPDTaNxpEoqi4XjZdtTMrgV3cifziSpWUPBIXSujGLM7_SfRGTTm_AP8jjzg-gmSjSUGghVzyVwRDuaU-qq6t3z-gm7ixwDNKLkw7IoQIvTjwN9Hv0nd9z44fB1WZmcLOmWppXeJmEPtLS34_yPuqi_Tu5ZhcYA7md72ld-k13W05lZq_cPGEcSRZbVsNnhGHJ_wh5vAaYDPzFRjE00zQTVxsyFW-x5cMCUSTDwrz5nkA4F6JNSokU4a8B6I-YEfUe-zSTqWGRpebmpnIC8JhrNjdTCsXM1CKMw-_QvsegZUbjN6r7T2rOMByD7GwN3h7XlWUg2X5iZwc3twb9658nsyogJ3lc3EWPbWeG_kkYc_CoA-YnXg7ezs5jcAX77Q%3D%3D
The Lumistella Company,Sr. Data Analyst,$56K - $79K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_91288009&cb=1672431041529&jobListingId=1008375711563&cpc=70D6958B2CFB98E6&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-92973eefe0aae4d4--6NYlbfkN0BEpW92YOG37VTfhljEx-fxCECMB1Dc_czrh-mt84bFxS9gl_eNyb6vfa4frp7vlERzOhuvFmpT7btBdKlv0yTXTMU5ZRWxhqqeHjzTWmksGD5BawYV4x7P6RtoLu2gB26081RIP2RFYnQJhcaajntro1Onq28uHqmXw6NY3G7JIwS1XtaW9ZRj4DOby3Kf_m1P01jMLJeYSbdUlmFnHhwi3WupW0cCxaAKkmaYC5Mov-8qFV3foIPzpPL_9zuX0gGKKUSDXh5N92GPBXrL7_zhAi5WFSHXtHgZeww4RiPllQI2noQcDKmxBFNFC-RPJrPymYOuMbnKOFyUlmjhzmFn6a0KJuAMRv3rkNESD1paHM8fjTqc_684XsQ-wCS8uIl7uHzR612bmajejYvr7Wy1uumcO7-8E3Q4HhoL_8JVdvOL0pACfQIGWbsMTyKeg7sZYfeWwnQVvCHgwvFy2eFmuNAWYoT0rA2fOnRaI7MJ2OyLv76AZ3Si4nzTVk-jR_ly_DMoqLszmCTpsZWL6tJaXWhc72MICQ0QelltrQZ8Wg%3D%3D
Enhance IT,Junior Data Scientist,$38.00 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6d0ce645&cb=1672431041529&jobListingId=1008363723511&cpc=42BEC95245890617&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-f9742d9e0a3d1625--6NYlbfkN0AraZfUMCdnJNjJsWHy6D3Ra_0D6GRfEkfGXZiKyoRK-WBizAR3OwS5U2j_tXUnWeT-XuQQgMoVxbekShFiT-tu1iQK0C7NwLmxdzjADWLyQDBqzJUSLK9AaH6HjFVtAUZjJzQeC8DFTsmCGelgd_JAOP0aNKOI5OscPZSw3fAweccpPG36YPT-nkczU0aBk1XnszRNYCuTPWc-AfkiVALPYsuZnWcsfNWIO2otr0yPtR8vL4aMPtqn5Tfo0vLTn5uCYLoPPVncTcgw8cdUIkPf9hOutufjIzIvL_UUGW_D_B1A3R97yRm7GkvdkPdP-7jY15CAVaY5iEAKuP_VoivAAWpeYKksWypC7TT8JvcDtkdK_77KWHOmSA3mnd9ZB2itim8HiXH_tfZ-Dywb2UlWnj2h1mhZf9U1UbgYo8rqTxid1u8rXhp07Xo0Y06lBB-dO4zZ4bWLzOU8Jo9CBCnEcIKKsnauPWHFDOuKGb3iHuSs950x2UhBpQkdHeez9wRF6snZFm1HhjE5Nki4_ZMBZX6KzXpIUSDABAUTYlvTdEgolvolL5hyo-0oqLtbSN9thyVB6upu16jeoVUmeSSA
Operation Hope,Data Scientist,$110K - $120K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0c0e5d2b&cb=1672431041529&jobListingId=1008197410156&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-44148c70c1a0ea67--6NYlbfkN0BLp8K5uYD8shFSsLNQx9vzXpD6u6_0PRo2aNjJZxJb4HXdf4sPZ4I9XmXWlSclbO-AjNSzoAU4pCqIvfibMroledF7tFqE9YfuZOqk-W9rTsnX126w5xHFlRqer4xjIoOxf4fjaJUsdpneaYTs6PbwFhoPidAxW2aBuP05JTlYnTQCYfSVQ8-NyDjVQtTISWb5cVa9dJODVMlfyHebEi9Ysgh0du1lCkFwankUTDGwuctuA6NnSo7f3z2C4SpNbFggCuQQn7GmzEinHU6rjdGFK9QViaOezdt5ZbQEKJMkoRMyCE9fasEW1CC23-rMrS_RRqEuH4sTe9Ry3fPJnP-mRVPN5fCeLXzUxvmjJrErUTFxpnEKTCtoVJDYxoeY1XRXtR460mBg3Vmq0x6I50JxOrXgaB0E_LgclkJz_w8JVoISmzPxxVS-01vbrSuUl8uLZ0H9-bpu9dVfDWav17tdhx64Gd9V4nJx63oQBEAs_DsOP62jJeuxEOK9iI3I-vgu2Xe7a_YdtwVLQCTmr7djl4C0HAGNmhAGiMF0Lnmiz8qYQk2Z-aNEYGy6dG5gPUj8EvaaHyeFtLUIG2MHGRc6B-G0SSLncpeVa0PwRG0Op4H3rZPNSN6vfe3cWVrH5RG7HRt2O62l9BtnQg57IQmG7bf_BrdnWBl3V3UhW9Q-B_gHUB8LEP9gZd2lnPgr2ZP4hRNN8DHQIC6Klj2_Mm9WW7J7lK7b44JaRrJU0l0ysx7lwu14HCxm3IrDJP4-Wvl2DFzd3mwgqE7L060YLZFXhUIxZA_ijN8qQ2qsil1RWp1DpkTyh9vd-crP5gTaZYU%3D
"Chick-fil-A, Inc.",Lead Machine Learning Engineer,$90K - $134K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_216296d7&cb=1672431041529&jobListingId=1008157232769&cpc=3164FDD6030E246B&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-280a4ab8869f10ca--6NYlbfkN0C3eTU8SBA5jW5aGHUxVZdk4tuZc3-0cgkHPGXz4jS-exAHrGUSgmeM-GpsZ4jHV1SCnWWj6v4lgkjPnk6Z7JiG_fl8iFWOGSgoSzELw9fuXBwtBduC4JecuJ06Nq_gg_DVlQ-SDecE5K8m0Y8JEJEzrSjBQmLoiMj61FHYNhDKeLCF2ndVi0-73O8D-iFdJIVintW5-XzSWN7TjTQWQAm8Gh75-Y4gnYrrXkogF7TN7xI4vqDvWAuoG1dUMzwMNhJGQo2y_L44_etzQ23spbyA3vhPc2OiuLEb493pCKiNN75iv6_6NiUvz5eYQKw-FG5BUD_CLoEAPN0m2-VEAFK-00EMmKbAgut5545vjQdOauW9NjuhsF4j57tKYftKsy3RrZF1jGL_4l1pp5zyx0ZyWJ8USefXJzAqrfw4MkObKnSjctqZNTzFZwQI0MVRaiDdm-krDTTtQDd3Mjr9yP_IMw946OW_xCw1cQg6eANGUaj3O6fDEgNer2rOy6o8y2cI_PdEGfHB1ZzGoxSia-wPuN1lg4zsXUAEPGYXJlFIqcxOQAzLpfIq77G7EFwGt9PXrIqvDHtx1LL7TPepPQYtIjSDKu3GdW7PBvmyVFdqWZUkKa4kKm0wpM4olN8UCjKLQHLKLaZR0Tww70C_J1uxd1hpb7VaqlNvxDJJgp_NkHcP4cmcKDJIW1eV9rdRv4ewrNsp_czRE8HhcWdwYApBRrMY9nlie2JM90jMJT1XEIJnuuQ9rLhdnHthsT6O7fl4fnLnl7bJdfBs2mIcaueN6Gp1N0E7u0bzoqUZDrmWUg%3D%3D
Brooksource,Senior Data Scientist,$120K - $160K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_852bdef5&cb=1672431041530&jobListingId=1007939353626&cpc=0C139D4CAD5A6DB2&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-943b0e1bd7d2ce66--6NYlbfkN0BhNN3PPgKPbTMZB0Y0J5JTZS3FnMM-ugqbblX4_m-srDJielPNCs_lvQXXEB0CV7OJ2oUtWjw6zjDoED1_oOOFyoTk7v7MEejs9IZt97-T3WN77noZRDpdskvE0hSJ0OoubSs4ivNmGckmi_nY61lbW9lOPc26km3I-2jcryFDPxsB3PlKZaytIhoIj7i_VmMZ1T3UCcmocGaNJjTZzvY7sbtzltN-0-aNphCwclSJByCKBAPoKvA1W3WhrsCcmo5YU5jrgD9KwOcguyj7r41JlEbPx9_Cnpu6vbUwPTvSRQZEfSBF4umPOCg-HiA5MnkL9KwP9qN2lbVoMk_fnx_lgGqp_I52FYJ67izd_5uMABp0uvfTa1qZ1pXQkn07I101_Ys1kMeJtrdbuqyCPKVOgc-9cIE5PtjqMuomnndmWwfGd6O_a8Ji6bjVdQl91YJkts9GMyJSV6kwUmfF6QXQ0kxdqTadyfCQ8wLRFuqclZfB-wcyNR6y-33fSaPkXf7vB2w0A_E_8OgO_LRHqc4nESH-Spa21cVIk2Eix5MqgVNSWKKUe6QroEAtd0XRE3vWaJrux4RKuO1cRj59crC9
North Highland,Senior Architect Data & Analytics,$105K - $139K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=712&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8207a726&cb=1672431041530&jobListingId=1008139388350&cpc=C63BD00756FD6F58&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-1df6b6f83d6a7cdf--6NYlbfkN0DPcmXB2amxZraHSmo0hoPmuCS-O4LhIRacQ6rOWPkkcbX_TTieFwWJnT8qnFj-X-ktKXpTOycekUt-kIWnjABlz_X-Oj9MY20zc9AR0cL49N5koPZwDv61QXKyzfCCPc6TgFhWh2nM-nsx5tF68-PjzYv7sEDboYwjYyXv4wyxHHoFu5-DE4XpBo7qz4w9AkndVfjgWmUcVD-O8Xb7paOX0jYcNBuyIGZtJcXdEGrtI3fUCRgYtTOlgl-l0pIaY-ug53_Cam1h6gITGdIXbeFuBBaVaURKTvCsBsOM866_2dTug4QrrFubyk8mhGQbWxUcc3ZTcKL5wFKKrWHKxKbpx26Ryucl2BQkGJzmRwJ0pEIOil9B5SHSagVrjsBE9sc3MCIS2O5eqkKXMFj3QUFcvwluQldXEePmOPV3uTnYz-YkogcRPBnlQ6dTdIa9U70k9raTizgRjgbDEWEi48FwSFhhL8dHAs1jh-85nn-Lk0Jmflohumq8DC6BMwa0WwPb5uiTV6-Za3Pimu8LG1NkE55w9qxaDgCyWu2Itp1pJiOaJV44MSytjA5OWL-7CcA%3D
Guidehouse,AI/ML Health Data Scientist- Consultant,$63K - $114K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=713&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_721b2ee9&cb=1672431041530&jobListingId=1008377458757&cpc=59DEFF8D475298C3&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-1802c7f15a294675--6NYlbfkN0DOpfXD7aCvxSiR73RUZjyy6OuclKM9Xpb799vH3iY_yIOLNrL_kKa67eETZ7vK3T3sVLLE0Gr8L_9FCy1ipfXCEC7YKBvyKwxk6yo9R_AdxYzPKjrY0d2y577qX8SuvOeWQ9HuvuQletu0EO-ZbdK5cMP8lUPyJececF778XIvNLGEWjnaT4oCDHfqHEHO0crVsOhG8hJocMVKGwUpZQKgwR5FFsNEcpJAhzKeKi296cIwhLWVPZ9AolhIH4JdQZCOScxm47bM5GC68vKNA5f12q7H7OtSV9EeBUZIr6TWib22kG989Yv1VtYuLqaCYvrddxnjRiBskdb9bvIn-ogkKmAu_TIpE9sjn_Fl252rj367z0K7CEwRxXvvpIsG0cLFyMC0rzjhQFcsCYd_7J7Qwlfg5aBiLeo-5vVwUTy_t6EIxVUGaS5X4ocx2tDfmNAgWKwsyo5hQ45SZhOe-bezgVQ-WU1txqmW8FhR1y_sEyjIZpJCUa4a7ozJP-ZDZNo%3D
"Loomis Armored US, LLC",Data Scientist,,https://www.glassdoor.com/partner/jobListing.htm?pos=714&ao=1110586&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_a833c9a8&cb=1672431041531&jobListingId=1007821557043&cpc=9908D8D4413DBB8A&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-eb2778750634935e--6NYlbfkN0CcyRcn7eqacSoEbmFv0WWQMLVa3raAd8Xt0ljd0a5y5-4n9a-r8iucY78q-S-DT6NSVawTF7vn3GW4_RksqiK6gNqrBuTk70Azz0PzgtfpDVBg9L1WUXqeXRMydbzHCSyLQg7I6aeBG5a5ajZvOPJ3WoGKtaiXbAM-dWY1zs_7ZSY3kBSBkAvicQQRgqoLRADUT1Lx7QMolJ739Mz5RWA4Uve0pAYKxPazDBwL3C2_RYMD8-5WjmS1D7q8FTOmkveC0TOi406Vxx6eJlE4cNKSrmKcIX_018Hzfc6_lC7HVwYAViJJC_xKOH8KiZQAIskAzLxsjnM_8hB5EWLXaHaENXP6NB0vBkRjuEDTj-EZlvLfN63pIlVMDqqLtxF2U4wATSv3eo4k9nmj42RP2_zyK4-T0tUKmg8cPG20vPzVH6BnL-tJGTXsnRKClIqLqnnEYfgL0kqJLOjzHMLT2uvIZQCnwCaWXtChure2dhGV4mgDVxlz26AY9OLV7H9TUF5rHyqze6cyhdc6uZTcRMvSJ0MPJoky7refhqmg59kxIY5xAa3NxiPuLZ_Z3jHyrGa9sqIpv6VBPQEQ-t5FAybyRBga54yqW0qjA-cpxoVb4qLSg3IMlx_8
Centers for Disease Control and Prevention,Data Scientist,$100K - $129K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_9281865c&cb=1672431041531&jobListingId=1008349708053&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-7e86fb474943f503-
I28 Technologies Corporation,Entry Level Data Scientist - 482035,$51K - $53K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=716&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_505c5a21&cb=1672431041532&jobListingId=1008170939085&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-79de52884ab2422d-
GenSpark,Data Engineer/Data Scientist,$83K - $121K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=717&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3c28291e&cb=1672431041532&jobListingId=1008246142222&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-3462df0c2886123d-
Primrose School Franchising Company,Jr. Data Scientist,$64K - $97K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=718&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d67e1bcb&cb=1672431041533&jobListingId=1008296952132&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-6016a05f12103626-
American Heart Association,Data Science Analyst,$65K - $91K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=719&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_42cbc1c1&cb=1672431041533&jobListingId=1008320778060&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-fd0e79536cf83fa2-
Delta,Senior Data Analyst,$74K - $105K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=720&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_daa289d7&cb=1672431041533&jobListingId=1008068318536&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-c807cc3670e6ee47-
Georgia Tech Research Institute,Data Scientist - GTRI-ICL,$68K - $105K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=721&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_0d1f0d10&cb=1672431041533&jobListingId=1008332305565&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-8f25ed0a39b1b741-
Flock Safety,Data Scientist,$78K - $114K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=722&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4ed0f9a5&cb=1672431041534&jobListingId=1008320425405&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-7d34cb7b5c324187-
Home Depot / THD,Associate Data Scientist (Remote),$130K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=723&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_d88e1595&cb=1672431041534&jobListingId=1008287217943&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-1d4b89960b9f7802-
PRO IT,Cybersecurity Data Analyst,$51K - $126K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=724&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c0fade4f&cb=1672431041534&jobListingId=1008252530633&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-b421df60a84001fd-
Softcrylic,Data Scientist,$120K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=725&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b15c5def&cb=1672431041534&jobListingId=1008351535469&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-b4128e344660c816-
Codoxo,Data Scientist,$79K - $115K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=726&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_86c02a4d&cb=1672431041534&jobListingId=1008110083193&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-4e2c31aabcc8063a-
Tek Ninjas,Data Scientist,$73K - $117K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=727&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2bfee44f&cb=1672431041534&jobListingId=1008266904251&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-2c62039f0eedd6e0-
State of Georgia,Statistical Data Analyst,$45K - $50K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=728&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_403a0f3c&cb=1672431041534&jobListingId=1008344025815&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-c4569b8b3caa9924-
"Pomeroy Technologies, LLC.",Data Scientist,$115K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=729&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c783298e&cb=1672431041534&jobListingId=1008271316616&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-a3535b943fe154d7-
InterContinental Hotels Group,Assoc Data Scientist,,https://www.glassdoor.com/partner/jobListing.htm?pos=730&ao=1136043&s=58&guid=0000018564a878ec99bf0fd2e6886230&src=GD_JOB_AD&t=SR&vt=w&cs=1_3629da89&cb=1672431041534&jobListingId=1008359407876&jrtk=3-0-1gliagu9f2goe001-1gliagua220ho000-7f37e4cb8bf19efd-
